Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,SOXL,SOXL,SOXL,SOXL,SOXL,SOXL
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
2026-06-23 13:45:00-04:00,718.2100219726562,718.5800170898438,715.8499755859375,715.8699951171875,715.8699951171875,973714,234.3350067138672,234.99000549316406,230.11000061035156,230.11849975585938,230.11849975585938,1474053
2026-06-23 14:00:00-04:00,715.9400024414062,717.0800170898438,715.3400268554688,716.2050170898438,716.2050170898438,1090238,230.14999389648438,233.30999755859375,230.0399932861328,231.33999633789062,231.33999633789062,1357763
2026-06-23 14:15:00-04:00,716.1799926757812,716.6099853515625,715.572998046875,715.8800048828125,715.8800048828125,912385,231.4499969482422,232.4322967529297,230.0,231.74000549316406,231.74000549316406,1089742
2026-06-23 14:30:00-04:00,715.8400268554688,716.0549926757812,713.3099975585938,713.3510131835938,713.3510131835938,1231315,231.60000610351562,231.60000610351562,226.3000030517578,226.4600067138672,226.4600067138672,1951445
2026-06-23 14:45:00-04:00,713.3599853515625,714.0499877929688,712.110107421875,713.3800048828125,713.3800048828125,2170922,226.55999755859375,227.77000427246094,223.0,226.51499938964844,226.51499938964844,2254579
2026-06-23 15:00:00-04:00,713.3699951171875,716.3400268554688,712.9749755859375,714.405029296875,714.405029296875,2413646,226.49000549316406,233.60000610351562,225.22860717773438,229.85000610351562,229.85000610351562,2061184
2026-06-23 15:15:00-04:00,714.2999877929688,715.77001953125,713.0,715.22998046875,715.22998046875,1852487,229.6300048828125,233.0,225.7100067138672,232.25999450683594,232.25999450683594,1411770
2026-06-23 15:30:00-04:00,715.239990234375,716.0,714.3300170898438,714.7999877929688,714.7999877929688,1796504,232.30499267578125,234.96949768066406,229.1699981689453,230.88499450683594,230.88499450683594,1947046
2026-06-23 15:45:00-04:00,714.8400268554688,715.6799926757812,713.52001953125,713.52001953125,713.52001953125,5912838,230.88999938964844,233.73989868164062,226.71009826660156,230.8350067138672,230.8350067138672,4018554
2026-06-24 09:30:00-04:00,714.7999877929688,718.4998779296875,712.739990234375,714.1799926757812,714.1799926757812,4825840,233.11000061035156,237.0,220.25,222.75,222.75,9476291
2026-06-24 09:45:00-04:00,714.1500244140625,717.219970703125,711.780029296875,714.739990234375,714.739990234375,2109871,222.85000610351562,231.67999267578125,221.25999450683594,225.8800048828125,225.8800048828125,3370206
2026-06-24 10:00:00-04:00,714.7449951171875,715.6599731445312,713.3800048828125,714.2899780273438,714.2899780273438,1553385,226.09500122070312,229.8000030517578,223.14999389648438,227.48500061035156,227.48500061035156,1641951
2026-06-24 10:15:00-04:00,714.1799926757812,715.8084716796875,710.8800048828125,715.1500244140625,715.1500244140625,1478347,227.38499450683594,229.0,220.32000732421875,227.63999938964844,227.63999938964844,2350107
2026-06-24 10:30:00-04:00,715.1900024414062,717.2100219726562,715.1900024414062,717.0900268554688,717.0900268554688,1304210,227.2801055908203,233.13999938964844,227.2801055908203,231.75010681152344,231.75010681152344,1697383
2026-06-24 10:45:00-04:00,717.0900268554688,719.5999755859375,716.969970703125,719.5499877929688,719.5499877929688,1358528,231.67999267578125,235.41000366210938,231.17010498046875,234.82000732421875,234.82000732421875,1596155
2026-06-24 11:00:00-04:00,719.5700073242188,719.9299926757812,716.1799926757812,716.97998046875,716.97998046875,1111131,234.9499969482422,235.52000427246094,228.35000610351562,230.0,230.0,1207859
2026-06-24 11:15:00-04:00,716.9600219726562,717.8798828125,715.0999755859375,717.4199829101562,717.4199829101562,1146104,229.98500061035156,231.19000244140625,225.6999969482422,229.74000549316406,229.74000549316406,859796
2026-06-24 11:30:00-04:00,717.4099731445312,718.0499877929688,715.2999877929688,716.048095703125,716.048095703125,782849,229.67999267578125,231.10000610351562,227.5,229.25,229.25,636670
2026-06-24 11:45:00-04:00,716.010986328125,717.6400146484375,714.9600219726562,716.2999877929688,716.2999877929688,846213,229.39990234375,232.0,227.51100158691406,230.50999450683594,230.50999450683594,668432
2026-06-24 12:00:00-04:00,716.3400268554688,717.5,715.6900024414062,716.7100219726562,716.7100219726562,574581,230.48019409179688,232.36000061035156,229.0,231.1009979248047,231.1009979248047,497550
2026-06-24 12:15:00-04:00,716.7999877929688,717.3900146484375,715.9500732421875,716.27001953125,716.27001953125,497803,230.99000549316406,232.89999389648438,230.35000610351562,231.64999389648438,231.64999389648438,412659
2026-06-24 12:30:00-04:00,716.2650146484375,716.2650146484375,712.8800048828125,713.5750122070312,713.5750122070312,1029285,231.64999389648438,231.64999389648438,226.11000061035156,227.4499969482422,227.4499969482422,658122
2026-06-24 12:45:00-04:00,713.5700073242188,714.2894287109375,712.52001953125,712.780029296875,712.780029296875,1144360,227.5225067138672,227.889404296875,225.0,225.14999389648438,225.14999389648438,703833
2026-06-24 13:00:00-04:00,712.719970703125,714.0599975585938,711.1320190429688,711.3099975585938,711.3099975585938,918541,225.24920654296875,227.60000610351562,222.00999450683594,222.2100067138672,222.2100067138672,1111376
2026-06-24 13:15:00-04:00,711.3300170898438,711.9000244140625,707.8699951171875,708.030029296875,708.030029296875,1596913,222.2100067138672,223.35000610351562,216.77000427246094,217.335205078125,217.335205078125,2139359
2026-06-24 13:30:00-04:00,708.0599975585938,709.3800048828125,706.9661865234375,708.0800170898438,708.0800170898438,1639446,217.50999450683594,219.9398956298828,215.88499450683594,217.38999938964844,217.38999938964844,1807436
2026-06-24 13:45:00-04:00,708.0399780273438,709.280029296875,707.0,707.4600219726562,707.4600219726562,1277031,217.2200927734375,220.39999389648438,216.11000061035156,216.84060668945312,216.84060668945312,952073
2026-06-24 14:00:00-04:00,707.47998046875,709.239990234375,707.219970703125,708.7100219726562,708.7100219726562,1106731,216.85000610351562,219.0,216.11000061035156,218.0,218.0,799898
2026-06-24 14:15:00-04:00,708.7100830078125,711.642822265625,708.7000122070312,711.0900268554688,711.0900268554688,1236767,217.94000244140625,224.35000610351562,217.87841796875,223.47000122070312,223.47000122070312,1149403
2026-06-24 14:30:00-04:00,711.1400146484375,711.469970703125,708.3165283203125,708.9299926757812,708.9299926757812,1144057,223.5800018310547,224.1999969482422,218.05999755859375,219.99989318847656,219.99989318847656,944331
2026-06-24 14:45:00-04:00,708.9099731445312,708.9099731445312,705.9299926757812,706.4398803710938,706.4398803710938,1514048,219.80999755859375,219.80999755859375,215.00999450683594,215.74000549316406,215.74000549316406,1634334
2026-06-24 15:00:00-04:00,706.4299926757812,708.0700073242188,704.4500122070312,705.5349731445312,705.5349731445312,2010055,215.75,219.24989318847656,211.1300048828125,213.02499389648438,213.02499389648438,2170945
2026-06-24 15:15:00-04:00,705.5549926757812,707.5800170898438,704.9400024414062,707.3223266601562,707.3223266601562,1349798,213.02499389648438,218.80999755859375,211.860107421875,218.13999938964844,218.13999938964844,1093115
2026-06-24 15:30:00-04:00,707.3400268554688,708.8350219726562,706.75,707.4749755859375,707.4749755859375,1729185,218.10000610351562,222.27999877929688,217.77000427246094,219.3000030517578,219.3000030517578,1945258
2026-06-24 15:45:00-04:00,707.5,710.9600219726562,707.1500244140625,710.6300048828125,710.6300048828125,3853595,219.36500549316406,230.0,218.110107421875,229.5919952392578,229.5919952392578,3528133
2026-06-25 09:30:00-04:00,725.9099731445312,726.760009765625,716.0800170898438,716.5499877929688,716.5499877929688,5796104,268.04998779296875,268.3999938964844,248.31809997558594,249.36000061035156,249.36000061035156,10948488
2026-06-25 09:45:00-04:00,716.52001953125,717.7100219726562,705.2999877929688,705.760009765625,705.760009765625,5894855,249.2949981689453,251.8000030517578,225.7440948486328,226.25,226.25,7287498
2026-06-25 10:00:00-04:00,705.8400268554688,714.869873046875,705.6199951171875,711.3900146484375,711.3900146484375,4699019,226.4600067138672,245.39999389648438,226.22000122070312,237.07000732421875,237.07000732421875,5519161
2026-06-25 10:15:00-04:00,711.4299926757812,714.6500244140625,709.6799926757812,712.3099975585938,712.3099975585938,2331737,237.24000549316406,244.0,234.10000610351562,239.05999755859375,239.05999755859375,2795707
2026-06-25 10:30:00-04:00,712.2899780273438,715.3699951171875,711.77001953125,712.739990234375,712.739990234375,1799560,239.1300048828125,245.9600067138672,238.63999938964844,240.94000244140625,240.94000244140625,2589334
2026-06-25 10:45:00-04:00,712.6699829101562,716.77001953125,711.6799926757812,713.4299926757812,713.4299926757812,1596149,241.18170166015625,248.8699951171875,239.16000366210938,245.25,245.25,2128396
2026-06-25 11:00:00-04:00,713.469970703125,716.0700073242188,710.5,710.9400024414062,710.9400024414062,1746414,245.3000030517578,249.5,240.66000366210938,241.4600067138672,241.4600067138672,1417986
2026-06-25 11:15:00-04:00,711.030029296875,714.1898803710938,709.239990234375,712.9199829101562,712.9199829101562,1742197,241.6699981689453,247.25999450683594,238.94000244140625,243.75999450683594,243.75999450683594,1233479
2026-06-25 11:30:00-04:00,713.0449829101562,715.0399780273438,712.780029296875,714.9149780273438,714.9149780273438,800351,244.1199951171875,247.7458953857422,243.80250549316406,247.5850067138672,247.5850067138672,671622
2026-06-25 11:45:00-04:00,714.875,716.469970703125,713.8900146484375,714.0499877929688,714.0499877929688,933038,247.75,249.7899932861328,246.07139587402344,246.6999969482422,246.6999969482422,939331
2026-06-25 12:00:00-04:00,714.0499877929688,718.47998046875,713.7000122070312,718.0499877929688,718.0499877929688,1164368,246.6750030517578,258.5,246.13999938964844,257.5299987792969,257.5299987792969,1829465
2026-06-25 12:15:00-04:00,718.0800170898438,719.1099853515625,715.8499755859375,716.5700073242188,716.5700073242188,1116314,257.4549865722656,259.8399963378906,254.3101043701172,256.9100036621094,256.9100036621094,1799028
2026-06-25 12:30:00-04:00,716.5650024414062,716.6400146484375,713.5499877929688,713.8499755859375,713.8499755859375,884108,256.88800048828125,257.05499267578125,250.0399932861328,250.49319458007812,250.49319458007812,1029029
2026-06-25 12:45:00-04:00,713.8400268554688,715.4384765625,712.2999877929688,714.6199951171875,714.6199951171875,1219646,250.60000610351562,254.25999450683594,247.2899932861328,252.29989624023438,252.29989624023438,1109209
2026-06-25 13:00:00-04:00,714.6035766601562,716.9149780273438,714.3900146484375,716.239990234375,716.239990234375,1152341,252.3000030517578,257.4999084472656,252.10000610351562,256.0899963378906,256.0899963378906,722617
2026-06-25 13:15:00-04:00,716.2899780273438,717.6799926757812,714.4100952148438,716.5867919921875,716.5867919921875,757644,256.20001220703125,258.6300048828125,253.0034942626953,257.05499267578125,257.05499267578125,810926
2026-06-25 13:30:00-04:00,716.6799926757812,717.3699951171875,715.5599975585938,715.8900146484375,715.8900146484375,851555,257.2200012207031,258.0799865722656,255.25750732421875,256.29998779296875,256.29998779296875,522847
2026-06-25 13:45:00-04:00,715.9099731445312,717.489990234375,714.6300048828125,717.3411865234375,717.3411865234375,873777,256.32000732421875,258.8999938964844,254.1999969482422,258.6600036621094,258.6600036621094,702473
2026-06-25 14:00:00-04:00,717.3099975585938,717.7899780273438,714.5800170898438,716.7899780273438,716.7899780273438,1369937,258.614990234375,258.7952880859375,254.31399536132812,256.6099853515625,256.6099853515625,760065
2026-06-25 14:15:00-04:00,716.7999877929688,719.5900268554688,716.1400146484375,719.27001953125,719.27001953125,1139627,256.6400146484375,258.0,254.6750030517578,256.6199035644531,256.6199035644531,558291
2026-06-25 14:30:00-04:00,719.260009765625,719.260009765625,715.989990234375,717.1599731445312,717.1599731445312,940621,256.3299865722656,256.3299865722656,250.10000610351562,253.55999755859375,253.55999755859375,943917
2026-06-25 14:45:00-04:00,717.094970703125,717.62939453125,715.0700073242188,716.6199951171875,716.6199951171875,865485,253.24000549316406,253.91000366210938,249.5200958251953,252.60000610351562,252.60000610351562,684647
2026-06-25 15:00:00-04:00,716.7999877929688,716.7999877929688,714.0599975585938,714.3200073242188,714.3200073242188,968020,252.6699981689453,252.89999389648438,247.24000549316406,248.39999389648438,248.39999389648438,919067
2026-06-25 15:15:00-04:00,714.27001953125,714.97998046875,713.2100219726562,714.5800170898438,714.5800170898438,1265168,248.22999572753906,250.92999267578125,245.11000061035156,250.24969482421875,250.24969482421875,876551
2026-06-25 15:30:00-04:00,714.5499877929688,714.698974609375,713.0999755859375,714.3980102539062,714.3980102539062,1124442,250.08999633789062,250.8000030517578,246.75,250.26370239257812,250.26370239257812,1382911
2026-06-25 15:45:00-04:00,714.3099975585938,716.3599853515625,712.9600219726562,716.260009765625,716.260009765625,2805139,250.0,253.6999969482422,246.39999389648438,253.55999755859375,253.55999755859375,4244864
2026-06-26 09:30:00-04:00,707.0900268554688,707.3800048828125,702.8099975585938,706.7100219726562,706.7100219726562,4970628,226.24000549316406,226.27999877929688,214.41009521484375,218.9199981689453,218.9199981689453,10808565
2026-06-26 09:45:00-04:00,706.72998046875,709.6500244140625,704.2000122070312,709.1199951171875,709.1199951171875,2121960,219.02999877929688,226.0,215.2310028076172,224.99000549316406,224.99000549316406,3151354
2026-06-26 10:00:00-04:00,709.1400146484375,712.9400024414062,708.6199951171875,712.5900268554688,712.5900268554688,2339503,225.0,231.25,223.281005859375,227.83999633789062,227.83999633789062,3333821
2026-06-26 10:15:00-04:00,712.5499877929688,714.3300170898438,710.9600219726562,712.7199096679688,712.7199096679688,2119740,228.0,229.8000030517578,223.26119995117188,225.80999755859375,225.80999755859375,1687929
2026-06-26 10:30:00-04:00,712.6900024414062,713.25,709.3699951171875,710.20458984375,710.20458984375,1523515,225.47000122070312,226.6199951171875,217.9949951171875,218.74000549316406,218.74000549316406,2548693
2026-06-26 10:45:00-04:00,710.2650146484375,712.3499145507812,709.6599731445312,710.5001220703125,710.5001220703125,976724,218.75,223.88999938964844,218.0,219.13499450683594,219.13499450683594,1532427
2026-06-26 11:00:00-04:00,710.5599975585938,711.6400146484375,708.9149780273438,709.0599975585938,709.0599975585938,753673,219.27000427246094,220.3000030517578,214.52000427246094,214.5200958251953,214.5200958251953,2621361
2026-06-26 11:15:00-04:00,709.0700073242188,712.5599975585938,708.219970703125,712.510009765625,712.510009765625,1082223,214.52499389648438,220.0,213.17999267578125,219.8784942626953,219.8784942626953,1760129
2026-06-26 11:30:00-04:00,712.5200805664062,715.5499877929688,711.9738159179688,715.0900268554688,715.0900268554688,1191156,219.82000732421875,225.5800018310547,218.58509826660156,224.37530517578125,224.37530517578125,1541783
2026-06-26 11:45:00-04:00,715.0700073242188,715.27001953125,711.1099853515625,713.2100219726562,713.2100219726562,1314297,224.44000244140625,224.8300018310547,216.86000061035156,220.81500244140625,220.81500244140625,1272943
2026-06-26 12:00:00-04:00,713.25,713.3599853515625,710.8800048828125,711.719970703125,711.719970703125,694053,220.97999572753906,221.02000427246094,217.56069946289062,218.81500244140625,218.81500244140625,649767
2026-06-26 12:15:00-04:00,711.7100219726562,712.4089965820312,710.27001953125,711.8499755859375,711.8499755859375,738536,218.62010192871094,221.1999969482422,216.52999877929688,220.75,220.75,762062
2026-06-26 12:30:00-04:00,711.9000244140625,713.798095703125,711.8200073242188,712.6799926757812,712.6799926757812,728930,220.80569458007812,223.66810607910156,220.27000427246094,222.47000122070312,222.47000122070312,663536
2026-06-26 12:45:00-04:00,712.739990234375,713.8400268554688,712.4559936523438,713.0449829101562,713.0449829101562,638316,222.49000549316406,224.27999877929688,221.50999450683594,222.44000244140625,222.44000244140625,506844
2026-06-26 13:00:00-04:00,713.0700073242188,715.169921875,712.6849975585938,713.9600219726562,713.9600219726562,760386,222.393798828125,227.0500030517578,222.0,225.89999389648438,225.89999389648438,903819
2026-06-26 13:15:00-04:00,714.0399169921875,714.0900268554688,712.2000732421875,713.614990234375,713.614990234375,655840,225.89999389648438,225.89999389648438,221.3699951171875,224.3292999267578,224.3292999267578,674044
2026-06-26 13:30:00-04:00,713.5700073242188,714.5900268554688,711.7863159179688,712.7218017578125,712.7218017578125,681133,224.5500030517578,226.1999969482422,220.8000030517578,221.8350067138672,221.8350067138672,599656
2026-06-26 13:45:00-04:00,712.719970703125,713.0698852539062,711.22998046875,711.3900146484375,711.3900146484375,574915,221.82000732421875,222.51840209960938,219.3800048828125,219.5,219.5,526946
2026-06-26 14:00:00-04:00,711.469970703125,712.3300170898438,711.010009765625,711.3049926757812,711.3049926757812,534033,219.69000244140625,220.8428955078125,217.91000366210938,218.25999450683594,218.25999450683594,662543
2026-06-26 14:15:00-04:00,711.2899780273438,711.6099853515625,709.3400268554688,709.489990234375,709.489990234375,2024762,218.22999572753906,218.61000061035156,215.5500030517578,216.0,216.0,1036903
2026-06-26 14:30:00-04:00,709.47998046875,710.6199951171875,709.2899780273438,709.7999877929688,709.7999877929688,708885,216.09500122070312,218.0198974609375,215.2100067138672,216.731201171875,216.731201171875,630271
2026-06-26 14:45:00-04:00,709.7100219726562,709.7100219726562,707.7100219726562,708.3699951171875,708.3699951171875,2746007,216.6999969482422,216.6999969482422,213.36000061035156,214.9499053955078,214.9499053955078,1272712
2026-06-26 15:00:00-04:00,708.4299926757812,710.5,707.8699951171875,710.4600830078125,710.4600830078125,1462599,214.85000610351562,219.16000366210938,213.5,218.67999267578125,218.67999267578125,1025626
2026-06-26 15:15:00-04:00,710.405029296875,710.4600219726562,708.530029296875,709.239990234375,709.239990234375,2192411,218.6300048828125,218.88999938964844,215.07000732421875,217.2949981689453,217.2949981689453,696287
2026-06-26 15:30:00-04:00,709.260009765625,711.489990234375,708.6799926757812,711.2999877929688,711.2999877929688,1284142,217.36000061035156,222.0,215.89999389648438,221.58999633789062,221.58999633789062,1616735
2026-06-26 15:45:00-04:00,711.3099975585938,712.010009765625,705.2100219726562,705.5399780273438,705.5399780273438,3729497,221.60000610351562,222.3498992919922,212.10000610351562,215.00999450683594,215.00999450683594,5650026
2026-06-29 09:30:00-04:00,713.989990234375,717.53369140625,711.8800048828125,717.2899780273438,717.2899780273438,4660460,216.36000061035156,222.0,213.30999755859375,219.0500030517578,219.0500030517578,7519425
2026-06-29 09:45:00-04:00,717.2899780273438,718.6599731445312,712.47998046875,713.389892578125,713.389892578125,2405790,219.0500030517578,220.0,208.0,208.85000610351562,208.85000610351562,3033759
2026-06-29 10:00:00-04:00,713.5599975585938,713.72998046875,706.4600830078125,706.5399780273438,706.5399780273438,2872520,208.79249572753906,209.14169311523438,195.22000122070312,195.22500610351562,195.22500610351562,4747221
2026-06-29 10:15:00-04:00,706.469970703125,711.969970703125,705.1719970703125,711.8400268554688,711.8400268554688,3092432,195.22000122070312,206.99000549316406,192.3000030517578,206.63613891601562,206.63613891601562,4225030
2026-06-29 10:30:00-04:00,711.8599853515625,714.3800048828125,711.4099731445312,712.6500244140625,712.6500244140625,1746051,206.77999877929688,211.9499969482422,206.0200958251953,208.40989685058594,208.40989685058594,2631737
2026-06-29 10:45:00-04:00,712.5,715.9600219726562,710.6500244140625,715.9000244140625,715.9000244140625,1403726,208.0399932861328,217.85000610351562,203.9001007080078,217.77000427246094,217.77000427246094,2465996
2026-06-29 11:00:00-04:00,715.9299926757812,716.3099975585938,714.7100219726562,716.0900268554688,716.0900268554688,1330172,217.85000610351562,219.86900329589844,216.3699951171875,219.77999877929688,219.77999877929688,1659119
